seed,tau,Group,rs,rm
19,0.3,Low-Risk,0.7465753424657534,0.7808219178082192
19,0.4,Overall,0.8137108792846498,0.8360655737704918
19,0.4,High-Risk,0.9173228346456693,0.9448818897637795
19,0.4,Low-Risk,0.6027397260273972,0.6575342465753424
19,0.5,Overall,0.7213114754098361,0.7213114754098361
19,0.5,High-Risk,0.8779527559055118,0.8661417322834646
19,0.5,Low-Risk,0.4589041095890411,0.4931506849315068
19,0.6,Overall,0.6080476900149031,0.587183308494784
19,0.6,High-Risk,0.7795275590551181,0.7283464566929134
19,0.6,Low-Risk,0.3150684931506849,0.3424657534246575
19,0.7,Overall,0.45156482861400893,0.39940387481371087
19,0.7,High-Risk,0.5905511811023622,0.5354330708661418
19,0.7,Low-Risk,0.17123287671232876,0.1643835616438356
20,0.3,Overall,0.9225037257824144,0.9418777943368107
20,0.3,High-Risk,0.9718875502008032,0.9879518072289156
20,0.3,Low-Risk,0.8266666666666667,0.8533333333333334
20,0.4,Overall,0.8390461997019374,0.849478390461997
20,0.4,High-Risk,0.9397590361445783,0.963855421686747
20,0.4,Low-Risk,0.6533333333333333,0.6533333333333333
20,0.5,Overall,0.736214605067064,0.7436661698956781
20,0.5,High-Risk,0.8955823293172691,0.9156626506024096
20,0.5,Low-Risk,0.5266666666666666,0.5133333333333333
20,0.6,Overall,0.6333830104321908,0.6110283159463488
20,0.6,High-Risk,0.8112449799196787,0.7951807228915663
20,0.6,Low-Risk,0.36,0.3333333333333333
20,0.7,Overall,0.481371087928465,0.4128166915052161
20,0.7,High-Risk,0.6586345381526104,0.5502008032128514
20,0.7,Low-Risk,0.18666666666666668,0.20666666666666667
21,0.3,Overall,0.9090909090909091,0.9344262295081968
21,0.3,High-Risk,0.9710743801652892,0.9917355371900827
21,0.3,Low-Risk,0.8092105263157895,0.8421052631578947
21,0.4,Overall,0.8360655737704918,0.8628912071535022
21,0.4,High-Risk,0.9380165289256198,0.9504132231404959
21,0.4,Low-Risk,0.7236842105263158,0.743421052631579
