row_id,success_count,credit_score,loan_amount,num_investors,interest_rate,total_count,success_rate,loan_purpose,social_insurance,months_of_service,loan_year,age,bank_loan
400,1.7679033,0.88644946,0.2239158,0.0062728847,-1.7219141,1.0774455,1.5542696,-5.1993376,-5.1993376,0.10810309,0.18547963,0.85167519,0.41426686
401,-5.1993376,0.23938016,-0.7315153,-0.39384742,-0.83733836,-5.1993376,0.25360621,5.1993376,5.1993376,-0.28744217,1.3781138,-1.2502419,0.19472527
402,2.483413,-1.215372,-1.1644437,-0.90518882,-0.26398459,1.2612822,2.8778461,-5.1993376,-5.1993376,1.0444088,-1.1694007,0.85167519,0.58593197
403,1.0230033,1.6691125,2.0042336,1.792374,-0.26398459,0.62109893,0.96142934,5.1993376,5.1993376,-5.1993376,0.18547963,1.1140325,-5.1993376
404,0.51349142,1.1869807,1.649237,1.3879077,-1.3219458,-0.1422445,1.2447784,5.1993376,-5.1993376,0.60897269,0.18547963,0.71036555,0.84852491
405,-5.1993376,-0.42660141,-0.1422445,-0.18547963,-2.0431151,-5.1993376,0.25360621,5.1993376,-5.1993376,0.45842568,5.1993376,-0.17527843,-5.1993376
406,1.0230033,-1.761948,-1.1644437,-1.144896,1.2023467,1.2612822,-0.42385485,5.1993376,5.1993376,-0.053972647,-1.1694007,0.58052362,-5.1993376
407,0.51349142,0.33485067,-0.43348197,-0.56279634,0.30448193,0.29660674,0.25360621,5.1993376,-5.1993376,0.26658359,0.18547963,0.71036555,-5.1993376
408,1.0230033,1.873053,0.91087287,1.533612,0.63946185,0.29660674,1.761948,5.1993376,-5.1993376,0.93779777,0.18547963,0.98561042,0.78162595
409,1.7679033,1.3557612,-0.1422445,-0.77822491,0.63946185,1.4354772,0.87904038,5.1993376,-5.1993376,1.4771802,0.18547963,-0.17527843,1.6896701
410,-5.1993376,-0.42660141,0.2239158,0.50492201,-0.26398459,-0.1422445,-0.67055744,-5.1993376,-5.1993376,-0.053972647,-0.21363612,-0.36553148,0.5852728
411,-5.1993376,-0.25490199,1.0841952,1.792374,-1.0819398,-5.1993376,0.25360621,-5.1993376,-5.1993376,1.8482612,1.3781138,0.14858402,0.94325099
412,1.0230033,0.0075274833,0.2239158,-0.18547963,0.30448193,1.0774455,-0.300542,5.1993376,-5.1993376,-0.78332986,0.18547963,0.45146888,-5.1993376
413,-5.1993376,0.79360155,-1.1644437,-0.66428721,0.30448193,-5.1993376,0.25360621,5.1993376,-5.1993376,-5.1993376,-1.1694007,0.29922973,-5.1993376
414,-5.1993376,-0.84448508,1.0841952,2.2567448,0.087932998,-5.1993376,0.25360621,-5.1993376,-5.1993376,-0.65804298,-0.60746322,-0.001254569,0.55985906
415,-5.1993376,1.7164151,1.0841952,1.2366522,0.30448193,-5.1993376,0.25360621,5.1993376,-5.1993376,1.6896701,0.18547963,2.3863399,1.4568958
416,1.4181186,-1.0336468,-0.1422445,-1.059682,1.3684503,1.2612822,0.25360621,-5.1993376,-5.1993376,-0.65804298,-5.1993376,0.71036555,0.515558
417,-5.1993376,-1.0230033,-0.1422445,0.36821529,-1.3219458,-0.1422445,-0.67055744,5.1993376,-5.1993376,0.0062728847,0.18547963,0.29922973,0.32028968
418,-5.1993376,2.0853556,1.9629701,1.5096564,-1.0819398,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.22648938,0.18547963,-1.2502419,1.0921263
419,-5.1993376,0.79360155,1.649237,1.2895781,-0.69112102,-5.1993376,0.25360621,-5.1993376,5.1993376,0.4307273,-0.60746322,-0.79704409,0.29922973
420,-5.1993376,-0.11062728,-0.7315153,-0.77822491,0.97546566,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.28744217,-0.21363612,-0.79704409,0.73973722
421,1.0230033,-0.3521514,0.2239158,0.47100434,-1.3219458,0.87535389,0.25360621,5.1993376,-5.1993376,0.92233022,1.3781138,1.1140325,-5.1993376
422,1.0230033,-0.028859086,-0.7315153,-1.059682,0.63946185,0.87535389,0.25360621,5.1993376,5.1993376,-0.28744217,-0.60746322,-0.79704409,1.5028767
423,-5.1993376,1.2724784,-5.1993376,-1.059682,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,-0.22648938,0.18547963,1.1140325,-5.1993376
424,1.0230033,0.44314942,0.91087287,0.64872442,-0.69112102,1.0774455,-0.300542,-5.1993376,-5.1993376,0.53653104,-0.60746322,0.58052362,-5.1993376
425,-5.1993376,1.6022103,0.91087287,0.8196557,-2.3863399,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.45564031,5.1993376,-1.6691125,1.8111986
426,0.51349142,0.55107599,0.2239158,0.54088248,0.97546566,0.87535389,-0.67055744,5.1993376,5.1993376,0.18165198,0.18547963,1.7560546,0.63284993
427,-5.1993376,-0.80569207,-0.7315153,-0.34149266,0.40471681,-0.1422445,-0.67055744,5.1993376,5.1993376,-0.92233022,1.3781138,-0.36553148,-5.1993376
428,-5.1993376,-0.56132709,-5.1993376,-0.90518882,1.0955557,0.62109893,-1.5215251,5.1993376,-5.1993376,0.72334253,-0.60746322,0.29922973,-5.1993376
429,-5.1993376,-0.78674453,0.91087287,0.68001258,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,1.7274656,0.18547963,2.1968939,1.2415489
430,-5.1993376,0.10557959,1.649237,1.4568958,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,0.0062728847,1.3781138,0.71036555,-5.1993376
431,-5.1993376,-1.1140325,0.55253687,1.0230033,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,2.3438356,0.69910809,1.7560546,2.1600221
432,-5.1993376,0.046435725,-0.7315153,-0.56279634,1.6022103,0.29660674,-1.1768904,5.1993376,-5.1993376,0.26658359,-1.1694007,-0.79704409,-5.1993376
433,1.7679033,0.40335554,-5.1993376,-1.8179677,1.2023467,1.0774455,1.5542696,-5.1993376,-5.1993376,0.4307273,-5.1993376,-0.36553148,0.82317161
434,-5.1993376,0.27699782,-0.7315153,0.47100434,-0.26398459,0.87535389,-1.7986626,-5.1993376,5.1993376,-0.053972647,-0.60746322,-1.0230033,0.77572256
435,-5.1993376,0.31105902,0.55253687,0.75299744,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,0.14858402,-0.21363612,0.85167519,1.0194391
436,-5.1993376,1.0887225,-0.7315153,-1.505747,-0.83733836,-5.1993376,0.25360621,5.1993376,-5.1993376,1.6896701,-0.60746322,0.14858402,-5.1993376
437,-5.1993376,-0.69750712,-0.43348197,-0.13591068,0.97546566,1.4354772,-2.3863399,5.1993376,-5.1993376,0.48930663,-1.1694007,0.98561042,-5.1993376
438,-5.1993376,-0.42660141,-1.1644437,-2.1316816,-2.3259725,-5.1993376,0.25360621,5.1993376,5.1993376,0.0062728847,0.69910809,-1.4678604,1.1714827
439,1.0230033,-0.33617787,-0.1422445,-1.505747,1.2023467,1.0774455,-0.300542,-5.1993376,-5.1993376,-0.36017172,-5.1993376,0.14858402,-5.1993376
440,2.483413,0.64254324,0.55253687,0.21235277,-0.83733836,2.3863399,-0.32028968,-5.1993376,-5.1993376,-0.45564031,-0.60746322,-0.79704409,0.55985906
441,-5.1993376,-1.0487476,-5.1993376,-1.2529876,0.63946185,-5.1993376,0.25360621,5.1993376,-5.1993376,0.4307273,0.69910809,-1.2502419,-5.1993376
442,0.51349142,0.40335554,1.0841952,1.057485,-1.8114574,0.29660674,0.25360621,-5.1993376,-5.1993376,1.0978448,2.1196682,0.45146888,1.1549703
443,-5.1993376,0.59693534,0.82669773,0.8196557,0.30448193,-5.1993376,0.25360621,-5.1993376,5.1993376,-0.92233022,-0.21363612,-1.0230033,-5.1993376
444,-5.1993376,1.3716572,-0.1422445,0.092971849,0.63946185,-5.1993376,0.25360621,5.1993376,-5.1993376,-1.0552931,0.18547963,-0.17527843,0.92144183
445,-5.1993376,-0.28482819,0.55253687,0.95151828,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,0.06025574,0.69910809,-1.0230033,1.2127505
446,0.51349142,0.76639141,0.11820414,-0.56279634,0.63946185,0.29660674,0.25360621,-5.1993376,5.1993376,1.2023467,-0.60746322,-0.17527843,1.3218408
447,1.0230033,0.68793853,-5.1993376,-1.6590928,-0.26398459,0.29660674,1.761948,5.1993376,5.1993376,1.634747,-0.60746322,0.98561042,0.96942671
448,-5.1993376,0.20722283,1.649237,-0.39384742,0.30448193,1.5843543,-2.5423492,-5.1993376,-5.1993376,0.06025574,-1.1694007,-0.17527843,0.55985906
449,-5.1993376,0.50349739,0.55253687,1.123415,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,0.26658359,0.18547963,-0.001254569,-5.1993376
450,1.4181186,1.1047469,1.1794018,1.2075323,-0.83733836,0.87535389,1.2447784,5.1993376,-5.1993376,1.634747,0.69910809,1.6590928,2.0533356
451,-5.1993376,-0.42660141,-5.1993376,-0.90518882,0.63946185,-0.1422445,-0.67055744,5.1993376,-5.1993376,-0.053972647,1.3781138,-1.2502419,-5.1993376
452,1.0230033,-0.55253687,1.0095243,0.43900121,0.30448193,2.0853556,-1.3978365,-5.1993376,5.1993376,0.34948301,-1.1694007,-1.0230033,-5.1993376
453,-5.1993376,-1.4605312,-1.1644437,-0.23808933,1.3684503,-5.1993376,0.25360621,5.1993376,5.1993376,0.68159434,-0.60746322,0.45146888,-5.1993376
454,-5.1993376,0.96742157,-0.1422445,-0.18547963,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.11441489,0.18547963,0.98561042,0.20556234
455,-5.1993376,-0.63792343,-0.1422445,0.57607489,0.97546566,-5.1993376,0.25360621,5.1993376,-5.1993376,1.358913,-0.21363612,1.7560546,0.60687722
456,1.0230033,-0.29529601,1.2640664,1.3879077,-0.26398459,0.87535389,0.25360621,5.1993376,-5.1993376,2.3121989,-0.21363612,1.3494976,1.0642983
457,0.51349142,0.76639141,-0.1422445,-1.059682,-0.26398459,-0.1422445,1.2447784,5.1993376,-5.1993376,1.4079051,-0.60746322,0.58052362,1.2127505
458,0.51349142,0.056485615,-0.1422445,-1.6590928,1.2023467,0.62109893,-0.36687305,-5.1993376,5.1993376,-0.28744217,-5.1993376,-0.57311539,0.55985906
459,0.51349142,-0.72171378,0.2239158,1.0909946,-0.26398459,0.29660674,0.25360621,-5.1993376,5.1993376,1.215372,-0.60746322,0.58052362,-5.1993376
460,-5.1993376,-0.058998939,0.91087287,0.78845531,0.30448193,-0.1422445,-0.67055744,5.1993376,-5.1993376,1.3189459,0.69910809,1.1140325,2.0714268
461,-5.1993376,-0.13591068,0.99791966,1.2366522,0.087932998,-5.1993376,0.25360621,-5.1993376,-5.1993376,-0.78332986,-0.21363612,0.58052362,0.29475546
462,0.51349142,-0.74635093,-5.1993376,-1.9858764,0.97546566,-0.1422445,1.2447784,5.1993376,5.1993376,-5.1993376,-0.21363612,-0.001254569,0.75800423
463,-5.1993376,0.953493,0.11820414,1.358913,-0.26398459,-5.1993376,0.25360621,-5.1993376,5.1993376,-0.45564031,-0.21363612,-1.2502419,-5.1993376
464,0.51349142,-0.65337661,0.099904152,-2.2730524,-0.26398459,0.29660674,0.25360621,-5.1993376,5.1993376,-0.28744217,-0.21363612,-0.17527843,-5.1993376
465,-5.1993376,-0.54524419,-0.1422445,0.092971849,-0.69112102,-5.1993376,0.25360621,5.1993376,5.1993376,0.10810309,0.69910809,0.14858402,-5.1993376
466,0.51349142,0.15873981,0.55253687,0.05146002,-0.26398459,-0.1422445,1.2447784,5.1993376,-5.1993376,-0.45564031,-1.1694007,1.5669896,-5.1993376
467,-5.1993376,-0.73315571,-0.7315153,-0.6150245,-0.26398459,0.29660674,-1.1768904,5.1993376,-5.1993376,-0.55985906,0.69910809,0.29922973,1.1588132
468,-5.1993376,-0.11062728,-0.1422445,-0.13591068,-0.26398459,-0.1422445,-0.67055744,5.1993376,-5.1993376,0.64100179,1.3781138,-0.36553148,0.43273037
469,-5.1993376,-1.6007027,0.55253687,-0.72008693,1.8379752,0.29660674,-1.1768904,-5.1993376,5.1993376,-0.55985906,-1.1694007,-0.57311539,-5.1993376
470,-5.1993376,-1.3151085,-0.7315153,-2.1316816,0.63946185,-5.1993376,0.25360621,5.1993376,5.1993376,0.0062728847,-1.1694007,-1.2502419,-5.1993376
471,-5.1993376,0.68793853,-0.1422445,-0.18547963,0.63946185,0.29660674,-1.1768904,5.1993376,-5.1993376,0.34948301,0.18547963,-1.0230033,0.89963908
472,-5.1993376,0.36955819,-0.1422445,0.57607489,-0.26398459,-0.1422445,-0.67055744,5.1993376,-5.1993376,-0.45564031,0.18547963,0.85167519,1.522324
473,-5.1993376,-1.1140325,-5.1993376,-1.059682,-0.83733836,-5.1993376,0.25360621,5.1993376,-5.1993376,0.18165198,0.69910809,-1.4678604,-5.1993376
474,-5.1993376,-0.52066149,-0.1422445,0.13337869,-0.26398459,-0.1422445,-0.67055744,-5.1993376,-5.1993376,-0.28744217,1.3781138,0.45146888,-5.1993376
475,-5.1993376,-0.0050182959,2.0042336,1.873053,-0.26398459,0.29660674,-1.1768904,-5.1993376,-5.1993376,-0.55985906,0.18547963,-1.4678604,0.14626192
476,-5.1993376,-0.42660141,1.2640664,1.2895781,0.087932998,-5.1993376,0.25360621,-5.1993376,-5.1993376,2.1562462,-1.1694007,1.2339616,1.3048799
477,-5.1993376,1.5255293,-0.7315153,-0.39384742,-1.6299924,-0.1422445,-0.67055744,5.1993376,5.1993376,-5.1993376,0.69910809,-0.57311539,-5.1993376
478,-5.1993376,-0.095492152,-0.39736503,0.47100434,1.0955557,-0.1422445,-0.67055744,-5.1993376,-5.1993376,0.70552998,-0.60746322,-0.79704409,-5.1993376
479,-5.1993376,-1.9819247,0.55253687,-1.8179677,1.2023467,-0.1422445,-0.67055744,-5.1993376,5.1993376,-5.1993376,-5.1993376,0.14858402,-5.1993376
480,0.51349142,0.31105902,-0.1422445,0.21235277,-0.26398459,0.29660674,0.25360621,5.1993376,5.1993376,-0.78332986,0.69910809,1.3494976,-5.1993376
481,-5.1993376,0.51349142,-0.7315153,-0.23808933,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,0.06025574,1.3781138,-1.6691125,-5.1993376
482,-5.1993376,0.73315571,1.649237,0.0062728847,-0.26398459,-0.1422445,-0.67055744,5.1993376,-5.1993376,1.6205923,-0.21363612,0.58052362,1.1001397
483,0.51349142,0.40335554,-1.1644437,-0.50492201,-1.0819398,0.29660674,0.25360621,5.1993376,5.1993376,-5.1993376,2.1196682,-1.2502419,0.86345761
484,1.0230033,-1.4496823,0.55253687,-0.98357337,1.2023467,1.2612822,-0.42385485,-5.1993376,-5.1993376,0.18165198,-1.1694007,-0.17527843,-5.1993376
485,-5.1993376,-0.58498388,-0.1422445,0.47100434,0.63946185,0.29660674,-1.1768904,5.1993376,-5.1993376,0.60897269,1.3781138,0.71036555,0.97748656
486,0.51349142,0.82493339,-0.1422445,-1.059682,-0.26398459,0.62109893,-0.36687305,5.1993376,-5.1993376,1.3189459,-5.1993376,2.7474533,0.4403831
487,-5.1993376,-0.067798615,-0.1422445,0.40607882,-1.8114574,-5.1993376,0.25360621,5.1993376,-5.1993376,0.75800423,2.1196682,2.1968939,0.89233603
488,1.7679033,0.57607489,0.11820414,0.50492201,0.63946185,1.0774455,1.5542696,5.1993376,5.1993376,0.14858402,-0.21363612,-0.57311539,-5.1993376
489,-5.1993376,-1.0487476,1.0841952,1.3249577,-0.26398459,-5.1993376,0.25360621,-5.1993376,-5.1993376,2.2082446,0.69910809,1.1140325,1.7627513
490,0.51349142,-1.6942413,-0.1422445,-1.144896,2.1440107,0.62109893,-0.36687305,-5.1993376,5.1993376,0.26658359,-1.1694007,-0.79704409,-5.1993376
491,-5.1993376,0.035135151,-5.1993376,-0.56279634,0.63946185,-5.1993376,0.25360621,5.1993376,5.1993376,-5.1993376,-0.60746322,0.71036555,-5.1993376
492,1.4181186,0.63485111,-0.1422445,0.32954771,0.40471681,0.62109893,2.1696941,5.1993376,-5.1993376,-1.0552931,-0.21363612,-0.79704409,-5.1993376
493,-5.1993376,-0.49922964,0.55253687,0.64872442,0.63946185,-5.1993376,0.25360621,-5.1993376,-5.1993376,1.9821285,-0.60746322,0.29922973,-5.1993376
494,0.51349142,-0.42660141,0.91087287,1.4181186,0.63946185,-0.1422445,1.2447784,5.1993376,5.1993376,-5.1993376,0.69910809,-0.17527843,0.58026844
495,-5.1993376,-1.3912021,-0.7315153,-0.6150245,0.63946185,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.55985906,1.3781138,-1.6691125,-5.1993376
496,0.51349142,0.63485111,-0.1422445,-0.13591068,-2.0431151,0.29660674,0.25360621,5.1993376,-5.1993376,0.93779777,-0.60746322,-0.36553148,-5.1993376
497,-5.1993376,0.65648594,0.55253687,-0.041412601,-1.6299924,-0.1422445,-0.67055744,5.1993376,5.1993376,0.45842568,-1.1694007,0.58052362,-5.1993376
498,-5.1993376,-1.6996075,-0.7315153,-0.18547963,2.1440107,-0.1422445,-0.67055744,5.1993376,5.1993376,-0.92233022,-1.1694007,-0.36553148,0.18931001
499,-5.1993376,-0.2239158,-0.1422445,1.2640664,-1.6299924,-5.1993376,0.25360621,5.1993376,-5.1993376,0.65804298,-0.21363612,0.29922973,0.87012118
500,0.51349142,0.23938016,-0.1422445,1.358913,-0.26398459,1.2612822,-1.1768904,5.1993376,-5.1993376,0.65804298,-0.21363612,1.3494976,-5.1993376
501,-5.1993376,0.36955819,0.2239158,0.54088248,0.17400458,-5.1993376,0.25360621,5.1993376,5.1993376,-5.1993376,0.69910809,0.29922973,0.97205566
502,0.51349142,0.31105902,-1.1644437,-0.98357337,0.63946185,-0.1422445,1.2447784,5.1993376,5.1993376,-5.1993376,1.3781138,-0.001254569,-5.1993376
503,-5.1993376,-0.65337661,1.649237,1.7679033,-0.69112102,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.78332986,1.3781138,0.71036555,-5.1993376
504,-5.1993376,-0.71359852,1.649237,1.4903351,0.63946185,-5.1993376,0.25360621,-5.1993376,-5.1993376,0.65804298,-1.1694007,0.45146888,0.19323701
505,-5.1993376,1.4250105,0.2239158,-0.13591068,0.63946185,-5.1993376,0.25360621,5.1993376,5.1993376,-0.92233022,0.18547963,1.1140325,-5.1993376
506,1.0230033,0.86618925,-0.7315153,-0.39384742,-0.26398459,0.29660674,1.761948,5.1993376,-5.1993376,-1.0552931,0.18547963,-0.36553148,-5.1993376
507,-5.1993376,1.9494745,-0.7315153,-1.2529876,0.63946185,-5.1993376,0.25360621,5.1993376,5.1993376,-5.1993376,-5.1993376,0.14858402,-5.1993376
508,-5.1993376,-2.0177871,-0.1422445,-1.144896,2.1440107,-0.1422445,-0.67055744,5.1993376,5.1993376,-0.45564031,-1.1694007,1.5669896,0.82317161
509,-5.1993376,0.32161055,-0.1422445,0.0062728847,0.97546566,-5.1993376,0.25360621,5.1993376,5.1993376,0.34948301,0.18547963,-0.001254569,0.54467375
510,-5.1993376,-0.32557657,-0.43348197,0.57607489,-0.26398459,0.29660674,-1.1768904,5.1993376,-5.1993376,1.1946284,-0.21363612,0.29922973,0.45285848
511,-5.1993376,0.40335554,1.2640664,0.32954771,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,-0.65804298,0.69910809,0.71036555,-5.1993376
512,1.0230033,-0.095492152,-0.43348197,-0.39384742,0.97546566,0.62109893,0.96142934,-5.1993376,-5.1993376,-0.28744217,-0.60746322,-0.79704409,-5.1993376
513,1.0230033,0.20722283,2.0042336,1.0909946,-1.3219458,1.2612822,-0.42385485,-5.1993376,-5.1993376,0.14858402,-0.21363612,0.71036555,0.79428871
514,-5.1993376,-0.69750712,1.649237,-0.72008693,1.0955557,1.0774455,-1.994971,-5.1993376,5.1993376,-0.11441489,-1.1694007,1.1140325,-5.1993376
515,0.51349142,-0.98154039,0.2239158,0.21235277,-0.69112102,0.87535389,-0.67055744,5.1993376,-5.1993376,-0.55985906,1.3781138,0.71036555,0.71385685
516,-5.1993376,0.080378865,0.55253687,0.36821529,-1.3219458,-0.1422445,-0.67055744,5.1993376,5.1993376,1.4941549,0.18547963,-0.36553148,1.0004482
517,-5.1993376,-0.018819641,-0.1422445,0.75299744,0.17400458,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.28744217,-0.21363612,-1.2502419,-5.1993376
518,0.51349142,0.27699782,1.1794018,3.1579539,0.17400458,-0.1422445,1.2447784,-5.1993376,-5.1993376,1.5138486,-0.21363612,0.45146888,0.43507693
519,-5.1993376,-0.028859086,0.2239158,0.57607489,0.30448193,-0.1422445,-0.67055744,-5.1993376,-5.1993376,-0.17018472,-0.21363612,0.45146888,-5.1993376
520,1.7679033,0.14731565,-0.7315153,-0.29005812,0.63946185,1.9858764,-0.41426686,5.1993376,5.1993376,-0.78332986,-0.21363612,0.71036555,0.16695153
521,-5.1993376,0.81790154,-0.7315153,-1.8179677,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,-1.0552931,-0.60746322,0.45146888,-5.1993376
522,-5.1993376,1.0124743,-0.43348197,0.61199579,0.97546566,-5.1993376,0.25360621,-5.1993376,5.1993376,0.68159434,-0.21363612,-1.873053,-5.1993376
523,1.7679033,-0.49922964,-5.1993376,-1.2529876,-0.26398459,1.2612822,1.0251227,5.1993376,-5.1993376,0.4307273,-0.60746322,0.45146888,0.15355348
524,0.51349142,-0.42660141,-0.7315153,-0.44869228,-1.3219458,0.29660674,0.25360621,5.1993376,5.1993376,-0.36017172,1.3781138,-0.79704409,-5.1993376
525,-5.1993376,0.17655256,-0.1422445,0.98561042,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,1.4319709,-0.21363612,1.6590928,0.95151828
526,-5.1993376,-1.4390013,0.55253687,0.43900121,0.30448193,0.29660674,-1.1768904,5.1993376,-5.1993376,0.51635627,-0.21363612,2.3076067,0.42522773
527,0.51349142,-0.058998939,-1.3432866,-0.90518882,-2.0431151,0.29660674,0.25360621,5.1993376,-5.1993376,1.3041214,1.3781138,0.98561042,-5.1993376
528,1.0230033,0.072829316,0.82669773,0.50492201,-0.26398459,0.87535389,0.25360621,5.1993376,-5.1993376,1.1328976,0.18547963,1.2339616,1.0629177
529,-5.1993376,1.5135889,0.55253687,0.36821529,0.97546566,-5.1993376,0.25360621,5.1993376,-5.1993376,1.0978448,0.18547963,2.7474533,-5.1993376
530,-5.1993376,0.16636735,0.55253687,1.6299924,1.3684503,-5.1993376,0.25360621,5.1993376,5.1993376,0.79360155,-0.60746322,-0.79704409,-5.1993376
531,-5.1993376,0.5642668,0.55253687,-0.041412601,0.17400458,1.2612822,-2.2111272,-5.1993376,-5.1993376,2.0191692,-0.21363612,0.98561042,1.7383568
532,-5.1993376,-0.92810452,-1.1644437,-1.9858764,1.3684503,0.29660674,-1.1768904,5.1993376,5.1993376,-5.1993376,-5.1993376,0.58052362,-5.1993376
533,1.0230033,0.095492152,-0.1422445,1.2075323,0.97546566,0.62109893,0.96142934,5.1993376,-5.1993376,0.81440074,-0.21363612,0.45146888,0.54088248
534,0.51349142,0.27699782,-0.7315153,-0.44869228,-0.26398459,0.62109893,-0.36687305,5.1993376,-5.1993376,0.45842568,0.69910809,-0.57311539,-5.1993376
535,-5.1993376,-1.1768904,-0.7315153,-0.66428721,-1.3219458,-5.1993376,0.25360621,5.1993376,-5.1993376,1.5932188,0.69910809,1.8312243,-5.1993376
536,-5.1993376,-0.11062728,1.2640664,1.6640817,0.087932998,-5.1993376,0.25360621,-5.1993376,5.1993376,0.10810309,-0.21363612,-0.36553148,0.5283392
537,0.51349142,-1.5976984,0.55253687,-0.72008693,1.2023467,1.0774455,-0.98765156,-5.1993376,-5.1993376,-0.65804298,-1.1694007,-0.17527843,-5.1993376
538,-5.1993376,-0.036390523,-0.7315153,-0.13591068,0.63946185,-5.1993376,0.25360621,5.1993376,5.1993376,-0.65804298,0.69910809,-2.1079532,-5.1993376
539,-5.1993376,0.25101592,1.3620783,1.9858764,0.087932998,-5.1993376,0.25360621,-5.1993376,5.1993376,0.45842568,-0.21363612,-1.0230033,-5.1993376
540,2.1079532,0.88644946,-0.1422445,-0.041412601,-0.26398459,1.2612822,1.761948,-5.1993376,-5.1993376,1.6205923,-0.21363612,1.1140325,-5.1993376
541,-5.1993376,0.61805886,0.55253687,0.78845531,-0.83733836,-0.1422445,-0.67055744,5.1993376,5.1993376,-0.28744217,1.3781138,0.29922973,-5.1993376
542,-5.1993376,-0.046435725,-5.1993376,-1.2529876,-1.7219141,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.65804298,2.1196682,-2.8067115,0.88557683
543,-5.1993376,-1.5976984,1.0841952,-0.23808933,0.40471681,0.62109893,-1.5215251,-5.1993376,-5.1993376,-0.28744217,-1.1694007,-0.57311539,0.61957818
544,-5.1993376,-0.11062728,0.2239158,0.05146002,0.97546566,-5.1993376,0.25360621,5.1993376,5.1993376,0.48930663,0.18547963,0.45146888,0.34496092
545,1.0230033,-0.97143575,0.91087287,0.64872442,-0.83733836,0.87535389,0.25360621,5.1993376,-5.1993376,-0.65804298,0.69910809,0.58052362,0.84504225
546,-5.1993376,-0.42660141,0.55253687,0.43900121,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.22648938,0.69910809,0.71036555,-5.1993376
547,0.51349142,-0.34415366,2.4320167,1.123415,-0.26398459,0.29660674,0.25360621,-5.1993376,-5.1993376,0.40471681,-0.21363612,-0.001254569,0.82317161
548,-5.1993376,-0.52066149,0.55253687,0.50492201,-0.69112102,-5.1993376,0.25360621,5.1993376,-5.1993376,1.6091315,0.69910809,0.98561042,-5.1993376
549,-5.1993376,-0.046435725,0.98968593,0.43900121,-0.26398459,0.29660674,-1.1768904,-5.1993376,5.1993376,0.10810309,-0.21363612,-1.4678604,-5.1993376
550,1.4181186,0.072829316,2.4320167,1.3249577,-0.26398459,0.87535389,1.2447784,5.1993376,-5.1993376,1.4079051,-0.21363612,1.6590928,-5.1993376
551,0.51349142,1.0887225,-5.1993376,-0.77822491,-0.26398459,-0.1422445,1.2447784,5.1993376,5.1993376,-5.1993376,0.18547963,0.14858402,1.3463856
552,-5.1993376,-0.92810452,0.11820414,-1.3684503,1.6022103,-5.1993376,0.25360621,5.1993376,5.1993376,-5.1993376,-5.1993376,-0.57311539,-5.1993376
553,-5.1993376,0.36955819,-0.7315153,-0.66428721,0.63946185,-5.1993376,0.25360621,5.1993376,5.1993376,0.29791798,-0.60746322,0.29922973,-5.1993376
554,0.51349142,0.70714,0.55253687,0.36821529,-0.69112102,1.0774455,-0.98765156,5.1993376,5.1993376,-0.78332986,0.69910809,0.45146888,0.5353282
555,-5.1993376,0.95943959,0.55253687,0.17400458,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,1.9626066,0.18547963,0.45146888,1.004315
556,-5.1993376,-0.15365993,-1.1644437,-0.39384742,0.30448193,-0.1422445,-0.67055744,5.1993376,5.1993376,-5.1993376,-0.21363612,0.45146888,0.32028968
557,1.0230033,-0.42660141,-1.1644437,-0.44869228,0.63946185,0.29660674,1.761948,5.1993376,-5.1993376,-0.22648938,0.18547963,-1.2502419,-5.1993376
558,-5.1993376,-0.53653104,-0.7315153,-0.83912102,0.63946185,-5.1993376,0.25360621,5.1993376,5.1993376,-0.053972647,0.69910809,1.1140325,-5.1993376
559,1.7679033,0.32161055,1.649237,0.21235277,-0.26398459,1.5843543,0.25360621,5.1993376,-5.1993376,2.4651926,0.18547963,1.5669896,1.1750358
560,0.51349142,-0.97143575,-0.7315153,-0.44869228,-1.8114574,0.29660674,0.25360621,-5.1993376,-5.1993376,0.65804298,1.3781138,-2.4320167,-5.1993376
