row_id,success_count,credit_score,loan_amount,num_investors,interest_rate,total_count,success_rate,loan_purpose,social_insurance,months_of_service,loan_year,age,bank_loan
2033,-5.1993376,0.7152178,-0.43348197,-0.56279634,0.63946185,-0.1422445,-0.67055744,5.1993376,5.1993376,1.3912021,-0.60746322,0.29922973,-5.1993376
2034,-5.1993376,-0.57755653,-0.43348197,-0.66428721,0.97546566,-5.1993376,0.25360621,5.1993376,5.1993376,-5.1993376,-0.60746322,0.14858402,-5.1993376
2035,0.51349142,-0.72660581,0.2239158,-0.83912102,0.63946185,-0.1422445,1.2447784,5.1993376,5.1993376,0.18165198,-0.21363612,0.71036555,0.25231085
2036,-5.1993376,1.4752694,0.91087287,1.8245559,-0.97143575,-5.1993376,0.25360621,-5.1993376,5.1993376,-0.55985906,0.18547963,-0.57311539,0.55985906
2037,-5.1993376,-1.1140325,-1.1644437,-0.66428721,0.40471681,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.92233022,1.3781138,0.14858402,-5.1993376
2038,-5.1993376,0.30185479,1.401177,1.2075323,-0.26398459,-5.1993376,0.25360621,-5.1993376,5.1993376,0.22262957,-0.21363612,0.45146888,-5.1993376
2039,2.1079532,-0.18165198,0.55253687,0.36821529,-0.26398459,1.4354772,1.2447784,5.1993376,-5.1993376,1.2924649,0.18547963,0.29922973,1.4334563
2040,0.51349142,1.9028735,-5.1993376,-0.90518882,-2.6965111,0.29660674,0.25360621,5.1993376,5.1993376,-5.1993376,2.1196682,-2.1079532,-5.1993376
2041,0.51349142,0.46400712,0.91087287,0.8196557,-0.69112102,0.29660674,0.25360621,5.1993376,5.1993376,0.53653104,0.69910809,-0.79704409,-5.1993376
2042,1.0230033,1.7055704,1.649237,1.8877534,-1.3219458,1.2612822,-0.42385485,5.1993376,5.1993376,-5.1993376,0.69910809,0.85167519,-5.1993376
2043,-5.1993376,-1.0082941,-0.7315153,-0.39384742,0.63946185,-5.1993376,0.25360621,5.1993376,-5.1993376,1.1570615,0.69910809,0.29922973,1.7863361
2044,-5.1993376,-0.81614989,0.2239158,0.32954771,1.2023467,-5.1993376,0.25360621,5.1993376,5.1993376,-0.22648938,-0.60746322,-0.57311539,-5.1993376
2045,-5.1993376,-1.4827602,-1.1644437,-0.98357337,0.17400458,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.36017172,0.69910809,-0.57311539,1.0110458
2046,-5.1993376,-0.26268576,0.55253687,1.4181186,1.3684503,-0.1422445,-0.67055744,5.1993376,-5.1993376,0.70552998,-0.60746322,-0.57311539,0.55189175
2047,-5.1993376,1.3716572,-1.1644437,-0.66428721,-0.83733836,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.36017172,0.18547963,-1.873053,0.95151828
2048,-5.1993376,-0.1625524,0.55253687,0.61199579,-0.69112102,-5.1993376,0.25360621,5.1993376,-5.1993376,1.4237571,0.69910809,0.45146888,-5.1993376
2049,-5.1993376,-0.59993651,-0.1422445,0.40607882,0.30448193,-5.1993376,0.25360621,5.1993376,-5.1993376,0.72334253,1.3781138,-1.2502419,0.24418169
2050,-5.1993376,-1.0082941,-0.1422445,-1.2529876,0.97546566,0.29660674,-1.1768904,-5.1993376,-5.1993376,-0.78332986,-1.1694007,-1.0230033,-5.1993376
2051,-5.1993376,0.34948301,2.1968939,2.0965206,0.30448193,-5.1993376,0.25360621,-5.1993376,-5.1993376,-0.11441489,-0.21363612,-0.79704409,-5.1993376
2052,1.4181186,2.0853556,1.649237,-0.34149266,0.087932998,1.9858764,-0.95151828,-5.1993376,-5.1993376,1.2753025,0.18547963,-0.57311539,2.1398677
2053,1.4181186,-1.6640817,-0.7315153,-0.18547963,1.2023467,1.4354772,-0.28091085,5.1993376,5.1993376,1.1497418,-0.60746322,2.5117912,-5.1993376
2054,-5.1993376,-1.5215251,-0.7315153,-1.2529876,1.6022103,-0.1422445,-0.67055744,5.1993376,5.1993376,-5.1993376,-1.1694007,0.98561042,-5.1993376
2055,-5.1993376,1.8379752,2.6902871,1.1794018,-1.6299924,-5.1993376,0.25360621,5.1993376,5.1993376,1.4181186,0.69910809,2.1968939,-5.1993376
2056,0.51349142,0.31105902,0.91087287,-0.34149266,0.17400458,1.4354772,-1.3846283,-5.1993376,5.1993376,-0.053972647,-1.1694007,0.58052362,-5.1993376
2057,-5.1993376,0.78162595,-0.1422445,0.32954771,-0.26398459,-5.1993376,0.25360621,-5.1993376,-5.1993376,-0.65804298,0.18547963,-0.17527843,-5.1993376
2058,-5.1993376,1.2502419,-1.1644437,0.32954771,0.17400458,0.62109893,-1.5215251,5.1993376,5.1993376,-5.1993376,-0.21363612,-0.79704409,-5.1993376
2059,1.0230033,-0.21491982,0.2239158,-0.34149266,-0.26398459,0.62109893,0.96142934,-5.1993376,-5.1993376,0.0062728847,-0.60746322,-0.57311539,1.1664284
2060,-5.1993376,-0.1625524,-0.1422445,-1.505747,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,-5.1993376,-5.1993376,0.85167519,0.74982631
2061,-5.1993376,-1.0166724,-0.1422445,0.32954771,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,0.72334253,1.3781138,-0.57311539,-5.1993376
2062,-5.1993376,-0.87167925,-0.43348197,-0.44869228,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.45564031,0.18547963,-1.2502419,-5.1993376
2063,-5.1993376,-0.14604751,-0.7315153,-0.44869228,-0.69112102,-0.1422445,-0.67055744,5.1993376,5.1993376,1.1570615,1.3781138,-0.001254569,0.55985906
2064,-5.1993376,0.23938016,-1.1644437,0.21235277,1.0955557,0.62109893,-1.5215251,5.1993376,5.1993376,-5.1993376,-0.60746322,-0.36553148,-5.1993376
2065,-5.1993376,-1.6640817,-5.1993376,-2.1316816,1.3684503,1.0774455,-1.994971,5.1993376,-5.1993376,0.79360155,-0.60746322,-0.79704409,-5.1993376
2066,-5.1993376,0.45424896,-0.1422445,-1.2529876,0.63946185,-5.1993376,0.25360621,5.1993376,5.1993376,0.29791798,-0.60746322,-0.17527843,0.93832018
2067,0.51349142,0.34948301,1.2640664,0.8196557,-1.0819398,0.62109893,-0.36687305,5.1993376,-5.1993376,0.34948301,-0.21363612,1.1140325,1.29281
2068,-5.1993376,0.21620388,-0.3969965,-0.50492201,-2.0431151,-5.1993376,0.25360621,-5.1993376,-5.1993376,1.2393519,1.3781138,0.29922973,-5.1993376
2069,0.51349142,-1.228354,-0.43348197,-0.77822491,1.2023467,0.62109893,-0.36687305,-5.1993376,-5.1993376,-0.65804298,-1.1694007,-0.36553148,-5.1993376
2070,2.483413,-0.095492152,-0.1422445,0.05146002,-1.7219141,2.3863399,-0.32028968,5.1993376,-5.1993376,0.06025574,5.1993376,-0.79704409,0.67029529
2071,-5.1993376,-0.88459264,-0.7315153,-0.29005812,-1.3219458,-0.1422445,-0.67055744,-5.1993376,-5.1993376,0.22262957,0.69910809,-0.79704409,1.0964392
2072,-5.1993376,1.2982711,0.91087287,1.358913,0.63946185,-5.1993376,0.25360621,5.1993376,5.1993376,-0.45564031,1.3781138,-0.57311539,1.6082299
2073,-5.1993376,0.15873981,0.55253687,1.0909946,0.40471681,-0.1422445,-0.67055744,-5.1993376,-5.1993376,0.34948301,-0.60746322,-0.17527843,0.22648938
2074,-5.1993376,1.3557612,-0.1422445,0.40607882,-1.0819398,-0.1422445,-0.67055744,5.1993376,-5.1993376,-0.36017172,0.18547963,-1.4678604,-5.1993376
2075,2.483413,0.47661874,0.55253687,0.57607489,-1.0819398,2.2899878,-0.28617106,-5.1993376,-5.1993376,-0.22648938,1.3781138,-0.79704409,0.6491132
2076,0.51349142,0.15873981,0.55253687,-0.39384742,0.63946185,1.2612822,-1.1768904,5.1993376,5.1993376,0.26658359,-0.60746322,-0.001254569,2.1276756
2077,-5.1993376,-0.32557657,0.91087287,0.0062728847,0.40471681,-5.1993376,0.25360621,5.1993376,-5.1993376,2.4417908,0.18547963,1.8312243,1.9719581
2078,-5.1993376,-0.0050182959,-0.1422445,0.13337869,1.3684503,-5.1993376,0.25360621,5.1993376,5.1993376,0.22262957,-0.21363612,1.3494976,-5.1993376
2079,-5.1993376,-0.42660141,-0.7315153,-0.56279634,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.45564031,0.69910809,-1.873053,-5.1993376
2080,-5.1993376,-1.0336468,0.55253687,-0.72008693,-2.0431151,0.29660674,-1.1768904,5.1993376,-5.1993376,2.500159,0.69910809,0.71036555,1.1544333
2081,-5.1993376,-0.42660141,1.649237,2.1696941,-0.83733836,-0.1422445,-0.67055744,5.1993376,5.1993376,1.2557429,0.69910809,1.6590928,0.90525684
2082,-5.1993376,0.19570018,-0.7315153,-0.56279634,-1.7219141,-5.1993376,0.25360621,5.1993376,5.1993376,-5.1993376,5.1993376,-1.873053,0.67400937
2083,1.0230033,0.056485615,-0.43348197,-0.18547963,-0.83733836,0.29660674,1.761948,5.1993376,5.1993376,0.45842568,-0.21363612,-0.36553148,0.57607489
2084,1.0230033,-1.9087981,0.2239158,-0.56279634,0.97546566,2.1696941,-1.5215251,-5.1993376,-5.1993376,-0.36017172,-1.1694007,0.29922973,-5.1993376
2085,-5.1993376,-1.1140325,0.55253687,0.84987354,-0.26398459,-0.1422445,-0.67055744,5.1993376,-5.1993376,1.0552931,0.69910809,-0.36553148,1.0315088
2086,-5.1993376,-1.0487476,1.649237,1.8448108,-0.26398459,-5.1993376,0.25360621,-5.1993376,-5.1993376,0.68159434,-0.21363612,0.71036555,-5.1993376
2087,1.7679033,0.27699782,-0.7315153,-0.50492201,0.17400458,1.9858764,-0.41426686,5.1993376,-5.1993376,0.0062728847,-0.21363612,-0.57311539,1.1909275
2088,-5.1993376,-0.42660141,-0.1422445,0.29267606,-0.26398459,-5.1993376,0.25360621,-5.1993376,-5.1993376,0.70552998,1.3781138,-2.4320167,0.93554835
2089,-5.1993376,-1.0640195,0.55253687,0.98561042,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,-5.1993376,1.3781138,-0.17527843,-5.1993376
2090,0.51349142,-0.98154039,-0.1422445,-0.39384742,1.2023467,-0.1422445,1.2447784,5.1993376,-5.1993376,0.79360155,-0.60746322,1.6590928,0.16829681
2091,0.51349142,1.4903351,-0.7315153,-0.39384742,0.17400458,-0.1422445,1.2447784,5.1993376,5.1993376,-5.1993376,0.18547963,-1.6691125,-5.1993376
2092,1.0230033,-1.2001088,0.55253687,-1.9858764,1.2023467,0.29660674,1.761948,-5.1993376,5.1993376,1.634747,-5.1993376,0.98561042,0.96942671
2093,-5.1993376,1.6949227,0.55253687,0.32954771,-0.26398459,0.29660674,-1.1768904,5.1993376,5.1993376,-0.28744217,0.69910809,0.14858402,0.15746946
2094,-5.1993376,1.0552931,0.91087287,1.1794018,-1.8114574,0.87535389,-1.7986626,-5.1993376,-5.1993376,1.4568958,5.1993376,0.45146888,0.95151828
2095,-5.1993376,-1.1140325,-0.43348197,-0.13591068,-0.69112102,-5.1993376,0.25360621,5.1993376,5.1993376,0.10810309,1.3781138,-0.57311539,-5.1993376
2096,-5.1993376,0.42385485,0.55253687,0.54088248,-2.0431151,-5.1993376,0.25360621,5.1993376,-5.1993376,0.06025574,2.1196682,-1.0230033,1.0020565
2097,1.7679033,0.64254324,2.1968939,1.7055704,-0.26398459,1.7444475,-0.27439149,-5.1993376,5.1993376,1.0685216,0.18547963,1.9858764,0.7305788
2098,-5.1993376,-0.98969684,1.0841952,1.2640664,-0.26398459,-5.1993376,0.25360621,-5.1993376,-5.1993376,1.634747,0.69910809,0.45146888,0.45285848
2099,-5.1993376,-0.018819641,-0.1422445,0.05146002,-0.69112102,-5.1993376,0.25360621,5.1993376,-5.1993376,0.58796385,2.1196682,-0.57311539,0.36821529
2100,-5.1993376,0.61805886,-0.7315153,-0.56279634,1.3684503,0.62109893,-1.5215251,-5.1993376,5.1993376,-0.45564031,-1.1694007,-1.4678604,0.55985906
2101,-5.1993376,2.5423492,0.55253687,-0.72008693,0.97546566,0.29660674,-1.1768904,5.1993376,-5.1993376,0.0062728847,0.18547963,-0.001254569,-5.1993376
2102,0.51349142,0.66741904,-1.3432866,-1.505747,1.6022103,1.2612822,-1.1768904,5.1993376,5.1993376,-5.1993376,-1.1694007,-0.001254569,1.122118
2103,1.4181186,-0.42660141,-0.7315153,-0.29005812,-0.26398459,1.0774455,0.89765526,5.1993376,5.1993376,-5.1993376,0.69910809,0.14858402,-5.1993376
2104,-5.1993376,0.22648938,-0.7315153,-0.34149266,-0.69112102,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.65804298,0.69910809,-0.79704409,-5.1993376
2105,0.51349142,-0.98154039,0.55253687,-0.23808933,1.0955557,2.2899878,-2.2111272,5.1993376,5.1993376,-1.0552931,-1.1694007,-1.0230033,-5.1993376
2106,-5.1993376,-0.42660141,-0.1422445,0.36821529,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,0.18165198,0.18547963,0.71036555,-5.1993376
2107,-5.1993376,0.10557959,0.31764959,0.84987354,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,-0.45564031,0.69910809,0.71036555,-5.1993376
2108,0.51349142,0.66741904,-0.7315153,-0.39384742,0.40471681,1.4354772,-1.3846283,5.1993376,5.1993376,-5.1993376,-1.1694007,-0.001254569,-5.1993376
2109,-5.1993376,-0.87904038,1.2640664,1.0230033,0.17400458,-5.1993376,0.25360621,-5.1993376,5.1993376,0.0062728847,0.18547963,0.45146888,0.44911072
2110,-5.1993376,1.1352842,1.0841952,1.7055704,-0.26398459,0.29660674,-1.1768904,5.1993376,-5.1993376,0.10810309,-0.21363612,1.3494976,2.059712
2111,-5.1993376,0.73315571,0.55253687,2.0331038,-0.26398459,-5.1993376,0.25360621,-5.1993376,5.1993376,0.4307273,0.18547963,1.6590928,-5.1993376
2112,1.7679033,0.21620388,0.91087287,0.54088248,-0.83733836,0.87535389,2.5423492,5.1993376,5.1993376,-5.1993376,0.18547963,0.98561042,-5.1993376
2113,-5.1993376,-0.6150245,-5.1993376,-0.77822491,0.63946185,0.29660674,-1.1768904,5.1993376,-5.1993376,1.5376912,-0.21363612,0.29922973,0.59754262
2114,-5.1993376,-0.20081806,-0.1422445,-0.77822491,1.0955557,-0.1422445,-0.67055744,-5.1993376,5.1993376,1.6031761,-0.60746322,3.0899352,2.7489801
2115,0.51349142,-1.5376912,0.31764959,0.75299744,-0.83733836,0.87535389,-0.67055744,5.1993376,-5.1993376,1.5627215,-0.21363612,0.71036555,1.4377609
2116,-5.1993376,-0.15365993,-0.7315153,0.71359852,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,0.324254,-0.21363612,2.3076067,0.32028968
2117,1.0230033,0.21620388,0.55253687,-0.83912102,0.087932998,2.5117912,-1.994971,-5.1993376,-5.1993376,0.96742157,-1.1694007,0.85167519,0.57903944
2118,-5.1993376,0.064026723,-0.1422445,0.13337869,-1.6299924,-5.1993376,0.25360621,5.1993376,-5.1993376,1.337127,1.3781138,1.2339616,1.2753025
2119,2.8778461,0.9165865,0.55253687,-0.29005812,-1.3219458,1.4354772,5.1993376,-5.1993376,-5.1993376,0.93779777,5.1993376,1.1140325,3.4935731
2120,-5.1993376,0.97344873,-0.1422445,0.21235277,0.17400458,-5.1993376,0.25360621,5.1993376,5.1993376,0.7413876,0.18547963,-0.001254569,-5.1993376
2121,-5.1993376,-0.91087287,-0.1422445,-0.13591068,0.63946185,0.29660674,-1.1768904,5.1993376,-5.1993376,0.56132709,-1.1694007,-0.17527843,-5.1993376
2122,-5.1993376,-0.27439149,-0.1422445,0.05146002,-0.97143575,-5.1993376,0.25360621,5.1993376,-5.1993376,0.45842568,0.69910809,1.3494976,1.1285419
2123,-5.1993376,0.47661874,-0.7315153,-0.83912102,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.92233022,0.18547963,-0.79704409,-5.1993376
2124,1.0230033,0.50349739,0.2239158,-1.505747,0.97546566,1.5843543,-0.95943959,-5.1993376,-5.1993376,0.10810309,-1.1694007,-0.79704409,-5.1993376
2125,1.7679033,-0.07534535,-0.7315153,-0.50492201,0.30448193,1.9858764,-0.41426686,-5.1993376,-5.1993376,-0.36017172,-0.21363612,-0.57311539,0.93003618
2126,-5.1993376,0.14731565,0.55253687,0.78845531,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,-0.78332986,-0.60746322,-0.57311539,-5.1993376
2127,-5.1993376,-0.046435725,-5.1993376,-0.18547963,0.97546566,0.29660674,-1.1768904,5.1993376,5.1993376,-0.45564031,-0.60746322,-0.79704409,-5.1993376
2128,-5.1993376,0.0075274833,0.55253687,2.0331038,0.087932998,0.87535389,-1.7986626,5.1993376,5.1993376,0.0062728847,0.18547963,-0.57311539,-5.1993376
2129,0.51349142,-0.99585764,0.91087287,1.1546147,-0.69112102,-0.1422445,1.2447784,5.1993376,-5.1993376,1.0082941,0.69910809,1.3494976,-5.1993376
2130,-5.1993376,0.52930109,-0.1422445,-1.2529876,-0.26398459,0.62109893,-1.5215251,-5.1993376,5.1993376,-0.65804298,-0.60746322,-0.17527843,-5.1993376
2131,0.51349142,-0.89953386,0.55253687,0.32954771,-0.26398459,-0.1422445,1.2447784,5.1993376,-5.1993376,0.48930663,0.69910809,0.14858402,-5.1993376
2132,-5.1993376,1.4979966,-0.1422445,0.32954771,-2.0431151,-5.1993376,0.25360621,5.1993376,5.1993376,0.06025574,1.3781138,-0.57311539,-5.1993376
2133,-5.1993376,0.93003618,1.649237,0.91467864,-0.26398459,0.29660674,-1.1768904,-5.1993376,5.1993376,0.72334253,-0.21363612,1.8952593,1.0315088
2134,-5.1993376,-0.80569207,2.9674304,-0.29005812,1.6022103,0.29660674,-1.1768904,5.1993376,5.1993376,1.4568958,-1.1694007,1.464186,-5.1993376
2135,0.51349142,-0.20081806,-0.7315153,-0.77822491,0.97546566,0.62109893,-0.36687305,5.1993376,-5.1993376,-1.0552931,-1.1694007,0.45146888,-5.1993376
2136,-5.1993376,-2.0476872,0.11820414,-2.2730524,1.7986626,0.29660674,-1.1768904,-5.1993376,-5.1993376,1.4319709,-5.1993376,0.98561042,0.34365314
2137,-5.1993376,0.33485067,0.55253687,0.8196557,1.0955557,1.0774455,-1.994971,-5.1993376,5.1993376,0.0062728847,-1.1694007,0.71036555,-5.1993376
2138,1.0230033,1.1352842,-0.1422445,0.25360621,-0.26398459,0.29660674,1.761948,5.1993376,5.1993376,-0.78332986,0.69910809,-2.4320167,-5.1993376
2139,-5.1993376,-0.42660141,-0.7315153,-0.44869228,-2.3863399,-5.1993376,0.25360621,5.1993376,-5.1993376,-1.0552931,0.69910809,-2.1079532,0.3082804
2140,0.51349142,0.36955819,0.2239158,0.54088248,0.40471681,1.2612822,-1.1768904,-5.1993376,-5.1993376,-1.0552931,-0.60746322,0.14858402,-5.1993376
2141,-5.1993376,0.32161055,0.55253687,-0.77822491,1.0955557,-5.1993376,0.25360621,5.1993376,5.1993376,-5.1993376,-1.1694007,1.2339616,-5.1993376
2142,-5.1993376,-0.72660581,0.2239158,-0.23808933,1.0955557,1.2612822,-2.2111272,-5.1993376,5.1993376,-0.17018472,-1.1694007,-1.6691125,0.73973722
2143,0.51349142,-0.80569207,-0.7315153,-0.34149266,-0.26398459,-0.1422445,1.2447784,5.1993376,-5.1993376,0.82846465,0.69910809,0.29922973,-5.1993376
2144,-5.1993376,0.38572587,-0.7315153,-0.6150245,-0.69112102,-5.1993376,0.25360621,-5.1993376,5.1993376,0.0062728847,-0.60746322,1.464186,-5.1993376
2145,-5.1993376,-1.1140325,0.55253687,0.43900121,0.63946185,-5.1993376,0.25360621,5.1993376,-5.1993376,1.0685216,1.3781138,-0.36553148,0.68476299
2146,5.1993376,0.8109099,1.2640664,-1.059682,-0.26398459,1.7444475,2.3652476,5.1993376,-5.1993376,1.2259427,0.18547963,0.29922973,1.6482413
2147,1.7679033,-5.1993376,-1.1644437,-2.5423492,2.1440107,2.1696941,-0.67055744,5.1993376,5.1993376,-5.1993376,-1.1694007,-0.36553148,-5.1993376
2148,-5.1993376,0.046435725,-0.7315153,-0.23808933,0.17400458,-5.1993376,0.25360621,5.1993376,-5.1993376,0.0062728847,1.3781138,-0.001254569,-5.1993376
2149,0.51349142,0.87719565,0.55253687,1.2075323,-1.0819398,-0.1422445,1.2447784,5.1993376,-5.1993376,0.88830934,-0.21363612,1.3494976,0.42674246
2150,-5.1993376,0.10557959,1.649237,2.0331038,0.30448193,-5.1993376,0.25360621,5.1993376,-5.1993376,0.29791798,-0.21363612,1.464186,-5.1993376
2151,-5.1993376,-1.0336468,-1.1644437,-0.66428721,0.17400458,-0.1422445,-0.67055744,5.1993376,5.1993376,-5.1993376,0.18547963,-0.36553148,0.38302436
2152,-5.1993376,0.14731565,1.0841952,1.1794018,0.30448193,-0.1422445,-0.67055744,-5.1993376,-5.1993376,-0.36017172,0.18547963,-0.17527843,-5.1993376
2153,-5.1993376,-0.55253687,0.55253687,-2.5423492,0.63946185,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.55985906,-1.1694007,-1.0230033,-5.1993376
2154,-5.1993376,-0.21491982,-0.1422445,0.13337869,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,-0.36017172,1.3781138,0.45146888,-5.1993376
2155,-5.1993376,-1.9576502,-0.7315153,-0.98357337,1.6022103,-0.1422445,-0.67055744,-5.1993376,-5.1993376,-5.1993376,-1.1694007,-1.2502419,-5.1993376
2156,1.0230033,-0.63792343,0.2239158,0.8196557,0.30448193,1.0774455,-0.300542,-5.1993376,-5.1993376,-0.55985906,-0.60746322,-0.79704409,-5.1993376
2157,0.51349142,0.22648938,-0.1422445,0.68001258,-0.69112102,0.29660674,0.25360621,5.1993376,5.1993376,0.37628274,0.69910809,0.71036555,-5.1993376
2158,1.0230033,0.035135151,-0.43348197,-0.50492201,0.40471681,2.6689068,-2.1279927,-5.1993376,5.1993376,1.7986626,-1.1694007,0.71036555,-5.1993376
2159,-5.1993376,0.55107599,-0.1422445,-0.90518882,-0.26398459,0.62109893,-1.5215251,-5.1993376,5.1993376,-5.1993376,-0.21363612,0.14858402,-5.1993376
2160,-5.1993376,2.4197448,2.1968939,2.0744446,-0.26398459,-0.1422445,-0.67055744,5.1993376,-5.1993376,-0.78332986,0.18547963,-0.17527843,-5.1993376
2161,-5.1993376,-1.4654086,0.55253687,-1.144896,1.2023467,-0.1422445,-0.67055744,-5.1993376,5.1993376,-5.1993376,-5.1993376,0.71036555,0.58637155
2162,-5.1993376,1.0336468,1.649237,1.1546147,-0.97143575,-5.1993376,0.25360621,5.1993376,5.1993376,0.18165198,0.69910809,1.5669896,0.17132472
2163,-5.1993376,0.62872436,0.2239158,0.05146002,-0.26398459,-5.1993376,0.25360621,-5.1993376,-5.1993376,0.06025574,0.18547963,-0.57311539,-5.1993376
2164,-5.1993376,-1.8658521,-0.7315153,-1.2529876,2.1440107,-5.1993376,0.25360621,5.1993376,-5.1993376,-1.0552931,-1.1694007,0.45146888,-5.1993376
2165,1.7679033,0.21620388,0.55253687,0.54088248,-0.83733836,1.7444475,-0.27439149,5.1993376,5.1993376,1.5756126,0.18547963,1.464186,1.0315088
2166,-5.1993376,0.53943086,-0.1422445,0.40607882,1.0955557,-0.1422445,-0.67055744,-5.1993376,5.1993376,-0.78332986,-0.60746322,-0.57311539,-5.1993376
2167,-5.1993376,-0.058998939,0.2239158,0.47100434,1.2023467,0.62109893,-1.5215251,5.1993376,-5.1993376,1.2753025,-0.60746322,-0.17527843,-5.1993376
2168,-5.1993376,1.0124743,-5.1993376,-0.98357337,-0.26398459,-5.1993376,0.25360621,5.1993376,5.1993376,1.6541448,-0.60746322,-1.6691125,-5.1993376
2169,-5.1993376,0.23938016,-0.7315153,-0.39384742,-0.26398459,-5.1993376,0.25360621,5.1993376,-5.1993376,-1.0552931,0.69910809,1.3494976,-5.1993376
2170,1.0230033,-2.0367091,0.55253687,-0.39384742,1.6022103,1.2612822,-0.42385485,-5.1993376,-5.1993376,1.0978448,-1.1694007,-0.57311539,-5.1993376
2171,1.0230033,-1.654343,-1.1644437,-1.505747,1.8379752,0.87535389,0.25360621,5.1993376,-5.1993376,-0.28744217,-1.1694007,0.14858402,1.1508653
2172,1.0230033,0.75466427,1.0841952,0.75299744,-0.69112102,0.29660674,1.761948,5.1993376,-5.1993376,0.18165198,0.18547963,-1.2502419,1.1447283
2173,-5.1993376,1.8448108,0.2239158,0.68001258,-1.0819398,-0.1422445,-0.67055744,5.1993376,-5.1993376,-0.22648938,0.18547963,-1.2502419,0.21967849
2174,1.4181186,-0.42660141,0.55253687,0.98561042,-0.83733836,1.7444475,-0.43762015,5.1993376,-5.1993376,1.3912021,-0.60746322,0.98561042,1.1027166
2175,-5.1993376,0.37762969,-5.1993376,-1.2529876,1.3684503,-5.1993376,0.25360621,5.1993376,5.1993376,0.72334253,-0.21363612,1.464186,-5.1993376
2176,-5.1993376,0.89335445,0.2239158,0.36821529,-1.3219458,0.62109893,-1.5215251,-5.1993376,-5.1993376,0.18165198,0.18547963,0.45146888,1.0609159
